s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,member,members_found
https://golemlab.eu/graph/11161479,47,A Feeling,"Yoongi, a man that can't feel emotions discovers he has an interesting ability.",2017-06-10,1151,General Audiences,F/M,Completed,Emotions | Min Yoongi | Suga is Bad at Feelings | Soulmate AU kinda | Soulmates,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/23425654,47,Teach Me,In which you use learning a language as an excuse to tell Yoongi how much you love him. a/n: All Korean romanised for easy reading,2020-04-01,509,General Audiences,F/M,Completed,Drabble | Fluff | Tumblr Ask Box Fic | Tumblr Prompt,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/16388876,47,Dance With Me,"She put out a hand, only half joking. With an exaggerated bow, he took it.",2018-10-23,286,General Audiences,F/M,Completed,Cute | Disgusting amounts of fluff | Domestic | Domestic Fluff | Fluff | Idiots in Love | to a ridiculous degree | very much so,Min Yoongi | Suga/Reader Series: In Which Min Yoongi Gets the Shit Dommed Out of Him [14],yoongi,{'yoongi'}
https://golemlab.eu/graph/17151122,47,yoongi a-z nsfw,cool fresh and fun headcanons based around sex stuff that's kind of a tag i guess -ish,2018-12-25,1528,Mature,F/M,Completed,A-Z | NSFW,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/14929254,47,Easy Woman,"Tale As Old As Time: Yoongi is a very good friend, and he makes it too easy to fall in love.",2018-06-14,8545,Teen And Up Audiences,F/M,Completed,Insecurity | Internalized Fatphobia | Romance | bxebxee | slut shaming if you squint,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/19213861,47,Sugar Bear: Min Yoongi,None,2019-06-14,2024,Teen And Up Audiences,F/M,Completed,Fanfiction | Fluff,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/25809136,47,Yoongi,"L has been fucked over by guys too many times and she's sick of it. At her friends suggestion, she signs up to a new dating app called Pillow Talk whereby a special pillow projects your match's live feed in front of you. A series of one shots, member by member!",2020-08-09,2648,Explicit,F/M,Completed,Alternate Universe | Alternate Universe - Modern Setting | Alternate Universe - Online Dating | Anal Fingering | Anal Play | Anal Sex | Blindfolds | Daddy Kink | Explicit Language | Explicit Sexual Content | Fluff and Smut | Hook-Up | Neck Kissing | Oral Sex | POV Alternating | POV Multiple | Restraints | Sexual Content | Smut | Spanking | Vaginal Fingering | Vaginal Sex | Vibrators,Min Yoongi | Suga/Reader Series: Pillow Talk [2],yoongi,{'yoongi'}
https://golemlab.eu/graph/26588374,47,Sweet As Sugar,"""Oh Fuck.. Y/n...You smell so good..like candy....I bet you taste just as sweet."" Y/n owns a Cafe/Bakery & handmade candy shoppe.. She is really quite shy and keeps to herself... Suga is a regular in her store..She was always working in the back of the store, so he never got to notice her.. One day, when she attempted to carry in the tower of boxes, he offered to help her.. when their eyes finally met it was all cupcakes and sprinkles after that! Or is it? Can she calm his storm? Would he become what she never knew she needed? Min Yoongi-Suga/Chubby reader",2021-06-21,2918,Mature,F/M,In-Progress,Alternate Universe - Bangtan Universe | Body Worship | CEO Min Yoongi | Suga | Depression | Dom Min Yoongi | Suga | Falling In Love | Fat Shaming | Fluff and Smut | I'm Bad At Summaries | I'm Bad At Tagging | Implied/Referenced Abuse | Love Confessions | Love at First Sight | Mental Health Issues | Mentioned Bangtan Boys | BTS Member(s) | Min Yoongi | Suga Is Whipped | Min Yoongi | Suga is Bad at Feelings | Other Additional Tags to Be Added | Other Ships Not Mentioned in Tags | Penis In Vagina Sex | Porn with Feelings | Producer Min Yoongi | Suga | References to Depression | Rough Kissing | Rough Sex | Roughness | Shameless Smut | Size Kink | Sub Min Yoongi | Suga | Vaginal Fingering | Vaginal Sex,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/14919563,47,A Promise Made,A single phone call. A single promise.,2018-06-13,765,Teen And Up Audiences,F/M,Completed,Angst | Assassins & Hitmen | Implied/Referenced Character Death | Sad | Sad Ending,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/31301123,47,"that green light, i want it",None,2021-05-15,3518,Teen And Up Audiences,F/M,Completed,Angst with a Happy Ending | Friends to Lovers | Inspired by Love Rosie,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/28562931,47,powdered sugar.,"On the drive home from your parent’s Christmas Eve dinner with the rest of your family, your boyfriend enjoys hearing you whine as he reminds you of the way you’re coddled by your older siblings. Later on, he continues to pamper you when you return home. Alternatively, Yoongi wants to baby you every once in a while because you’re just so darn cute.",2021-01-05,1856,Teen And Up Audiences,F/M,Completed,Christmas Fluff | Domestic Fluff | Established Relationship | Fluff | Holiday Season | Originally Posted on Tumblr | Reader Insert,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/11457060,47,Nothing's Gonna Hurt You,"(This is a one-shot) Who doesn't want Yoongi's voice soothing your ears over the phone when you're about to drown? - Explained in one simple question. You have a dream anxiety disorder and as you're on a plane, you start to text your boyfriend, Min Yoongi, for comfort, but you soon find yourself in a situation where your nightmares just may be real and only Min Yoongi can take your fear away.",2017-07-10,2366,General Audiences,Gen,Completed,Confession | Dreams | Drowning | Dying Declaration of Love | I'm Bad At Tagging | Min Yoongi - Freeform | Min yoongi/reader - Freeform | Nightmares | Plane | Undying Love | a lot of crying and screaming | boyfriend au | suga - Freeform | suga x reader | text message,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/24987034,47,First Meetings,"Set in the Shameless fic, these are five first meetings Yoongi experienced. Spoilers for Shameless . [COMPLETE] 1. Wherein Yoongi encounters Y/N for the first time 2. Wherein Yoongi meets Y/N backstage and is crestfallen 3. Wherein Yoongi finally sees Y/N at the Big Hit offices 4. Wherein Y/N’s mother judges Yoongi and finds him wanting, he thinks 5. Wherein Yoongi is upgraded to appa",2020-06-30,3682,General Audiences,F/M,Completed,Alternate Universe - Canon Divergence | Canon Compliant | Canon Universe | First Meetings | Idols,Min Yoongi | Suga/Reader Series: Her [3],yoongi,{'yoongi'}
https://golemlab.eu/graph/14407941,47,Cut,"Yoongi is the only one who understands. (nurse!Yoongi, patient!reader)",2018-04-23,1009,Mature,F/M,Completed,AU | Cutting | Depression | Implied Relationships | Intrusive Thoughts | Mental Health Issues | One-Sided Attraction | Self-Harm,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/14745395,46,shotgun,"it’s the cliche of cliches. falling in love with the bad guy, the type of man your mother warned you about, the one you should keep your distance from, the one would ruin your life with a snap of his fingers. but from the moment you met yoongi’s gaze you know you wouldn’t mind getting your life ruined by him.",2018-05-24,1840,Explicit,F/M,Completed,Angst | Death | Drama | Drug Use | mafia,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/10856619,46,Better in Time,You call him to a small cafe in hopes of understanding exactly what led to the undoing of your relationship.,2017-05-08,1198,Teen And Up Audiences,F/M,Completed,Angst | Post-Break Up | mentions of cheating,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/29947491,46,Don’t blame me,None,2021-03-09,1973,Explicit,F/M,Completed,Birthday Sex | Blow Jobs | Hot Sex | Multiple Orgasms | Nipple Play | Short & Sweet | Sloppy Makeouts | Sweet/Hot | Vaginal Fingering,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/18058760,46,Wife,"Yoongi asks you about titles, you reply, and he decides that he isn't patient enough to make a big show about his love for you.",2019-03-10,715,General Audiences,F/M,Completed,Alternate Universe - Not K-Pop Idols | Cheesy | Domestic Fluff | Drabble | Fluff | Humor | Late Night Conversations | Marriage Proposal | Min Yoongi | Suga Is Whipped | Romance | and it's actually funny and talks about Joon's lyrics | don't get on my ass | joking about capitalism | joking about misogyny | joking about sexism | no capitalism in my lobby!! | not the chorus | one (1) reference to Expensive Girl | talk of capitalism | thank you.,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/23871205,46,A Sleepy Ravenclaw and Slytherin,"Y/N is a typical student who studies like they should and passes their core classes easily enough. Learns quickly and grasps skills other works years for. But it takes practice and focus to do these things with an air of ease. So much of it has burnt energy her frail body struggles to keep up with. Due to this constant exhaustion, she’s collected the nickname “The Sleepy Ravenclaw” from her peers over the last couple years. Now a fifth year, she’s just as tired and just as avoidant of others attention. Friendly enough to others but mostly known to keep solely the company of her twin sister. It’s not that she doesn’t want to make friends, nor that she lacks a yearning of friendships, it’s just easier for everyone to stay at arms length. Even the girls younger brother generally stays away most of the time. Without their overbearing mother, she has little patience with the younger Gryffindor and his friends bad decisions. The Hufflepuff in her sister an easier aura to mellow with. So, she’s gradually come to the acceptance that one persons enough.",2020-04-27,12784,Teen And Up Audiences,F/M,Completed,Alternate Universe - Harry Potter Setting | Alternate Universe - Hogwarts | Anxiety | Anxiety Attacks | Depression | Gryffindor Kim Namjoon | RM | Harry Potter - Freeform | Hogwarts Fifth Year | Hogwarts Sixth Year | Hufflepuff Jung Hoseok | J-Hope | Hufflepuff Kim Taehyung | V | Mental Health Issues | Ravenclaw Jeon Jungkook | Ravenclaw Reader | References to Depression | Slytherin Min Yoongi | Suga | Slytherin Park Jimin (BTS) | Social Anxiety,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/10706169,46,Smaller Sized,"[ Min Yoongi / Suga x Reader ] Truth be told, Yoongi had bought that sweater weeks ago- now that he finally go the time to see his significant other, how should he go about giving it to them?",2017-04-23,649,General Audiences,F/M,Completed,My friend is going to kill me | shoot me im not suppose to finish this before chim's ahahahah | suga please why u working on an off day,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/17677220,46,Code of Silence,"The amount of people in your life dwindles day by day, and when you're forced into marriage with someone you barely know to save the family, he becomes one of two people left by your side. Will you ever learn to love him?",2018-04-10,47700,Mature,F/M,In-Progress,Code of Silence | Mafia AU | Mafia Suga | inkjam-moon | mafia yoongi,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/34926763,45,Yoongi is my cafe daydream,"“He likes you.” Jungkook says casually “There’s no way that’s true. He was just being nice.” I speak truthfully and Jungkook eyes me extensively while he drinks his soju. “You really have no confidence Y/N-ah. A stranger left you an encouraging note, gave you his scarf, invited you to decorate cookies with him, MADE ONE THAT LOOKED JUST LIKE YOU, and took an active interest in your life. People don’t do that just to be polite.” He says honestly, counting his points off with his fingers. ---- or the one where Yoongi and Y/N have a crush on each other obvious to everyone but themselves and Seokjin, Jungkook, and Jimin (Definitely Jimin) meddle to get them together or fail in the process.",2021-11-04,33157,Mature,F/M,In-Progress,Slow Burn | Yoongi is lovely | lil angst with happy ending | side Taekook - Freeform | soft | taekook,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/35996764,45,The Hooksborough Demon,"You and two friends ventured into the location of an urban legend with the intention of exploring an abandoned building and having a laugh at small town lore for clout. But after a series of mysterious events, you've turned to a forum a year later to try to piece everything together, and to find out what the fuck happened to Yoongi & Jimin.",2021-12-27,20077,Explicit,F/M,Completed,Alternate Dimensions | Alternate Universe - Ghost Hunters | Anal Play | Blood and Gore | Double Penetration | Found Footage | Haunting | Jimin Leaves for 10 Minutes and You're Already Fucking | Mental Instability | Mild Gore | Other Additional Tags to Be Added | Paranormal | Paranormal Investigators | Psychological Horror | Rough Oral Sex | Swirling Mist of Doom & Confusion | Threesome - F/M/M | Unreliable Narrator | Urban Legends,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/14139219,45,Impulse Buy,"Suga and the others are baristas and decide on taking part in a bachelor auction for charity. Well, the others more than Suga. Even despite his grumpy exterior, he manages to catch your attention. And you never backed down from a challenge before... ------ This series consists of seven stand-alone stories. Some of the stories are loosely connected. So if you choose to read all of them… here is the best order to do that RM was first . Suga is following after RM. Jin is followed by Jungkook who is followed by Jimin. V is followed by J-Hope But you can read all them as a standalone. Please note if you read them all, there will be slight repetitions within these three groups.",2018-03-29,2627,Teen And Up Audiences,F/M,Completed,Bachelor Auction | Baristas | grumpy!Suga,"Min Yoongi | Suga/Reader Series: Going Once, Going Twice, Sold [2]",yoongi,{'yoongi'}
https://golemlab.eu/graph/25351390,45,Pictures of You,"You were inseparable. You were the best of friends. Yet, you broke his heart. You could never have imagined that you would meet Min Yoongi again, but here he is, back in your life after years of absence. Maybe this is your chance to make amends, but how can you expect him to forgive you when you cannot forgive yourself?",2020-07-18,36250,Teen And Up Audiences,F/M,In-Progress,Angst | Explicit Language | OC has tumultuous backstory | Rejection | Slow Burn | Suggestions of alcohol dependency | cameo from a random creepy guy in the street for a few lines | future fluff | slight suggestive content,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
